V0 (1) = 800.000
#  i    sp levels      j     sp levels     k     sp levels     l     sp levels    isospin   V_pair
   1    -26.623512     8     -4.228309     2    -26.623512     1    -26.623512     1     -3.628898
   1    -26.623512     8     -4.228309     2    -26.623512     3    -11.317252     1      2.369753
   1    -26.623512     8     -4.228309     2    -26.623512     4    -11.317252     1      0.000032
   1    -26.623512     8     -4.228309     2    -26.623512     5    -11.302825     1     -2.549671
   1    -26.623512     8     -4.228309     2    -26.623512     6    -11.302825     1      1.371424
   1    -26.623512     8     -4.228309     2    -26.623512     7     -4.228309     1     -1.513095
   1    -26.623512     8     -4.228309     2    -26.623512     8     -4.228309     1     -1.604749
   1    -26.623512     8     -4.228309     3    -11.317252     1    -26.623512     1      0.000032
   1    -26.623512     8     -4.228309     3    -11.317252     2    -26.623512     1     -2.369753
   1    -26.623512     8     -4.228309     3    -11.317252     4    -11.317252     1     -1.900849
   1    -26.623512     8     -4.228309     3    -11.317252     5    -11.302825     1     -1.100129
   1    -26.623512     8     -4.228309     3    -11.317252     6    -11.302825     1     -1.647128
   1    -26.623512     8     -4.228309     3    -11.317252     7     -4.228309     1      1.326503
   1    -26.623512     8     -4.228309     3    -11.317252     8     -4.228309     1     -1.004267
   1    -26.623512     8     -4.228309     4    -11.317252     1    -26.623512     1     -2.369753
   1    -26.623512     8     -4.228309     4    -11.317252     2    -26.623512     1     -0.000032
   1    -26.623512     8     -4.228309     4    -11.317252     3    -11.317252     1      1.900849
   1    -26.623512     8     -4.228309     4    -11.317252     5    -11.302825     1     -1.647128
   1    -26.623512     8     -4.228309     4    -11.317252     6    -11.302825     1      1.100129
   1    -26.623512     8     -4.228309     4    -11.317252     7     -4.228309     1     -1.004267
   1    -26.623512     8     -4.228309     4    -11.317252     8     -4.228309     1     -1.326503
   1    -26.623512     8     -4.228309     5    -11.302825     1    -26.623512     1     -1.371424
   1    -26.623512     8     -4.228309     5    -11.302825     2    -26.623512     1      2.549671
   1    -26.623512     8     -4.228309     5    -11.302825     3    -11.317252     1      1.100129
   1    -26.623512     8     -4.228309     5    -11.302825     4    -11.317252     1      1.647128
   1    -26.623512     8     -4.228309     5    -11.302825     6    -11.302825     1      3.000887
   1    -26.623512     8     -4.228309     5    -11.302825     7     -4.228309     1     -1.732487
   1    -26.623512     8     -4.228309     5    -11.302825     8     -4.228309     1      0.676811
   1    -26.623512     8     -4.228309     6    -11.302825     1    -26.623512     1     -2.549671
   1    -26.623512     8     -4.228309     6    -11.302825     2    -26.623512     1     -1.371424
   1    -26.623512     8     -4.228309     6    -11.302825     3    -11.317252     1      1.647128
   1    -26.623512     8     -4.228309     6    -11.302825     4    -11.317252     1     -1.100129
   1    -26.623512     8     -4.228309     6    -11.302825     5    -11.302825     1     -3.000887
   1    -26.623512     8     -4.228309     6    -11.302825     7     -4.228309     1     -0.676811
   1    -26.623512     8     -4.228309     6    -11.302825     8     -4.228309     1     -1.732487
   1    -26.623512     8     -4.228309     7     -4.228309     1    -26.623512     1      1.604749
   1    -26.623512     8     -4.228309     7     -4.228309     2    -26.623512     1      1.513095
   1    -26.623512     8     -4.228309     7     -4.228309     3    -11.317252     1     -1.326503
   1    -26.623512     8     -4.228309     7     -4.228309     4    -11.317252     1      1.004267
   1    -26.623512     8     -4.228309     7     -4.228309     5    -11.302825     1      1.732487
   1    -26.623512     8     -4.228309     7     -4.228309     6    -11.302825     1      0.676811
   1    -26.623512     8     -4.228309     7     -4.228309     8     -4.228309     1      1.827831
   1    -26.623512     8     -4.228309     8     -4.228309     1    -26.623512     1     -1.513095
   1    -26.623512     8     -4.228309     8     -4.228309     2    -26.623512     1      1.604749
   1    -26.623512     8     -4.228309     8     -4.228309     3    -11.317252     1      1.004267
   1    -26.623512     8     -4.228309     8     -4.228309     4    -11.317252     1      1.326503
   1    -26.623512     8     -4.228309     8     -4.228309     5    -11.302825     1     -0.676811
   1    -26.623512     8     -4.228309     8     -4.228309     6    -11.302825     1      1.732487
   1    -26.623512     8     -4.228309     8     -4.228309     7     -4.228309     1     -1.827831
   2    -26.623512     1    -26.623512     1    -26.623512     2    -26.623512     1    -12.810409
   2    -26.623512     1    -26.623512     1    -26.623512     3    -11.317252     1      0.000099
   2    -26.623512     1    -26.623512     1    -26.623512     4    -11.317252     1     -8.256997
   2    -26.623512     1    -26.623512     1    -26.623512     5    -11.302825     1     -4.778898
   2    -26.623512     1    -26.623512     1    -26.623512     6    -11.302825     1     -6.348735
   2    -26.623512     1    -26.623512     1    -26.623512     7     -4.228309     1      5.420877
   2    -26.623512     1    -26.623512     1    -26.623512     8     -4.228309     1     -3.628898
   2    -26.623512     1    -26.623512     2    -26.623512     1    -26.623512     1     12.810409
   2    -26.623512     1    -26.623512     2    -26.623512     3    -11.317252     1     -8.256997
   2    -26.623512     1    -26.623512     2    -26.623512     4    -11.317252     1     -0.000099
   2    -26.623512     1    -26.623512     2    -26.623512     5    -11.302825     1      6.348735
   2    -26.623512     1    -26.623512     2    -26.623512     6    -11.302825     1     -4.778898
   2    -26.623512     1    -26.623512     2    -26.623512     7     -4.228309     1      3.628898
   2    -26.623512     1    -26.623512     2    -26.623512     8     -4.228309     1      5.420877
   2    -26.623512     1    -26.623512     3    -11.317252     1    -26.623512     1     -0.000099
   2    -26.623512     1    -26.623512     3    -11.317252     2    -26.623512     1      8.256997
   2    -26.623512     1    -26.623512     3    -11.317252     4    -11.317252     1      6.501468
   2    -26.623512     1    -26.623512     3    -11.317252     5    -11.302825     1      3.763051
   2    -26.623512     1    -26.623512     3    -11.317252     6    -11.302825     1      4.042515
   2    -26.623512     1    -26.623512     3    -11.317252     7     -4.228309     1     -4.391517
   2    -26.623512     1    -26.623512     3    -11.317252     8     -4.228309     1      2.369674
   2    -26.623512     1    -26.623512     4    -11.317252     1    -26.623512     1      8.256997
   2    -26.623512     1    -26.623512     4    -11.317252     2    -26.623512     1      0.000099
   2    -26.623512     1    -26.623512     4    -11.317252     3    -11.317252     1     -6.501468
   2    -26.623512     1    -26.623512     4    -11.317252     5    -11.302825     1      4.042515
   2    -26.623512     1    -26.623512     4    -11.317252     6    -11.302825     1     -3.763051
   2    -26.623512     1    -26.623512     4    -11.317252     7     -4.228309     1      2.369674
   2    -26.623512     1    -26.623512     4    -11.317252     8     -4.228309     1      4.391517
   2    -26.623512     1    -26.623512     5    -11.302825     1    -26.623512     1      4.778898
   2    -26.623512     1    -26.623512     5    -11.302825     2    -26.623512     1     -6.348735
   2    -26.623512     1    -26.623512     5    -11.302825     3    -11.317252     1     -3.763051
   2    -26.623512     1    -26.623512     5    -11.302825     4    -11.317252     1     -4.042515
   2    -26.623512     1    -26.623512     5    -11.302825     6    -11.302825     1     -6.508258
   2    -26.623512     1    -26.623512     5    -11.302825     7     -4.228309     1      4.086830
   2    -26.623512     1    -26.623512     5    -11.302825     8     -4.228309     1     -0.007821
   2    -26.623512     1    -26.623512     6    -11.302825     1    -26.623512     1      6.348735
   2    -26.623512     1    -26.623512     6    -11.302825     2    -26.623512     1      4.778898
   2    -26.623512     1    -26.623512     6    -11.302825     3    -11.317252     1     -4.042515
   2    -26.623512     1    -26.623512     6    -11.302825     4    -11.317252     1      3.763051
   2    -26.623512     1    -26.623512     6    -11.302825     5    -11.302825     1      6.508258
   2    -26.623512     1    -26.623512     6    -11.302825     7     -4.228309     1      0.007821
   2    -26.623512     1    -26.623512     6    -11.302825     8     -4.228309     1      4.086830
   2    -26.623512     1    -26.623512     7     -4.228309     1    -26.623512     1     -5.420877
   2    -26.623512     1    -26.623512     7     -4.228309     2    -26.623512     1     -3.628898
   2    -26.623512     1    -26.623512     7     -4.228309     3    -11.317252     1      4.391517
   2    -26.623512     1    -26.623512     7     -4.228309     4    -11.317252     1     -2.369674
   2    -26.623512     1    -26.623512     7     -4.228309     5    -11.302825     1     -4.086830
   2    -26.623512     1    -26.623512     7     -4.228309     6    -11.302825     1     -0.007821
   2    -26.623512     1    -26.623512     7     -4.228309     8     -4.228309     1     -4.503377
   2    -26.623512     1    -26.623512     8     -4.228309     1    -26.623512     1      3.628898
   2    -26.623512     1    -26.623512     8     -4.228309     2    -26.623512     1     -5.420877
   2    -26.623512     1    -26.623512     8     -4.228309     3    -11.317252     1     -2.369674
   2    -26.623512     1    -26.623512     8     -4.228309     4    -11.317252     1     -4.391517
   2    -26.623512     1    -26.623512     8     -4.228309     5    -11.302825     1      0.007821
   2    -26.623512     1    -26.623512     8     -4.228309     6    -11.302825     1     -4.086830
   2    -26.623512     1    -26.623512     8     -4.228309     7     -4.228309     1      4.503377
   2    -26.623512     3    -11.317252     1    -26.623512     2    -26.623512     1      8.256997
   2    -26.623512     3    -11.317252     1    -26.623512     3    -11.317252     1     -0.000110
   2    -26.623512     3    -11.317252     1    -26.623512     4    -11.317252     1      6.501468
   2    -26.623512     3    -11.317252     1    -26.623512     5    -11.302825     1      3.763102
   2    -26.623512     3    -11.317252     1    -26.623512     6    -11.302825     1      4.042452
   2    -26.623512     3    -11.317252     1    -26.623512     7     -4.228309     1     -4.391485
   2    -26.623512     3    -11.317252     1    -26.623512     8     -4.228309     1      2.369753
   2    -26.623512     3    -11.317252     2    -26.623512     1    -26.623512     1     -8.256997
   2    -26.623512     3    -11.317252     2    -26.623512     3    -11.317252     1      6.501468
   2    -26.623512     3    -11.317252     2    -26.623512     4    -11.317252     1      0.000110
   2    -26.623512     3    -11.317252     2    -26.623512     5    -11.302825     1     -4.042452
